,away,away_score_after,drive,home,home_score_after,offense,plays,result,time,yds_gained,gameId
3,ATL,0,3,CAR,3,ATL,4,Intercepted Pass,2:53,11,290920001
4,ATL,7,4,CAR,10,CAR,5,Blocked Punt,2:02,-10,290920001
5,ATL,7,5,CAR,3,ATL,2,Touchdown,1:02,53,290920001
6,ATL,7,6,CAR,3,CAR,6,Touchdown,3:12,80,290920001
7,ATL,7,7,CAR,10,ATL,14,Touchdown,7:15,71,290920001
8,ATL,14,8,CAR,10,CAR,8,Field Goal,3:21,48,290920001
9,ATL,14,9,CAR,13,ATL,4,Touchdown,0:59,56,290920001
10,ATL,21,10,CAR,13,CAR,7,End of Half,0:50,32,290920001
11,ATL,21,12,CAR,13,ATL,12,Fumble,6:54,67,290920001
12,ATL,21,13,CAR,13,CAR,7,Fumble,3:51,41,290920001
13,ATL,21,14,CAR,13,ATL,12,Touchdown,6:52,47,290920001
14,ATL,28,15,CAR,13,CAR,10,Touchdown,5:38,80,290920001
15,ATL,28,16,CAR,20,ATL,3,Punt,1:10,1,290920001
16,ATL,28,17,CAR,20,CAR,8,Intercepted Pass,2:58,36,290920001
17,ATL,28,18,CAR,20,ATL,5,Punt,1:56,19,290920001
18,ATL,28,19,CAR,20,CAR,6,End of Game,0:30,31,290920001
0,DET,0,0,MIN,0,MIN,5,Fumble,3:34,28,290920008
1,DET,0,1,MIN,0,DET,12,Field Goal,6:21,40,290920008
2,DET,3,2,MIN,0,MIN,3,Punt,2:02,5,290920008
3,DET,3,3,MIN,0,DET,5,Intercepted Pass,3:12,41,290920008
4,DET,3,4,MIN,0,MIN,3,Punt,1:59,8,290920008
5,DET,3,5,MIN,0,DET,3,Punt,1:25,9,290920008
6,DET,3,6,MIN,0,MIN,3,Punt,1:13,-4,290920008
7,DET,10,7,MIN,0,DET,9,Touchdown,4:16,71,290920008
8,DET,10,8,MIN,0,MIN,10,Touchdown,4:36,75,290920008
9,DET,10,9,MIN,7,DET,4,End of Half,1:04,-6,290920008
10,DET,10,11,MIN,7,DET,3,Punt,2:07,-4,290920008
11,DET,10,12,MIN,7,MIN,10,Field Goal,4:15,39,290920008
12,DET,10,13,MIN,10,DET,1,Fumble,0:44,4,290920008
13,DET,10,14,MIN,10,MIN,1,Adrian Peterson 27 Yard Run,0:00,27,290920008
14,DET,10,15,MIN,17,DET,5,Punt,2:52,21,290920008
15,DET,10,16,MIN,17,MIN,3,Punt,1:50,-9,290920008
16,DET,10,17,MIN,17,DET,5,Punt,2:22,21,290920008
17,DET,10,18,MIN,17,MIN,9,Field Goal,5:45,54,290920008
18,DET,10,19,MIN,20,DET,4,Intercepted Pass,2:35,19,290920008
19,DET,10,20,MIN,20,MIN,3,Touchdown,1:23,16,290920008
20,DET,10,21,MIN,27,DET,15,Field Goal,3:21,30,290920008
21,DET,13,22,MIN,27,MIN,8,End of Game,2:37,20,290920008
0,GB,0,0,CIN,0,GB,5,Punt,1:57,20,290920009
1,GB,14,1,CIN,7,CIN,6,Touchdown,4:22,75,290920009
2,GB,0,2,CIN,7,GB,11,Touchdown,5:08,64,290920009
3,GB,7,3,CIN,7,CIN,1,Touchdown,4:22,11,290920009
4,GB,0,4,CIN,7,CIN,1,Intercepted Pass,0:00,22,290920009
5,GB,7,5,CIN,7,GB,2,Touchdown,0:44,11,290920009
6,GB,14,6,CIN,7,CIN,7,Punt,3:29,19,290920009
7,GB,21,7,CIN,21,GB,3,Punt,2:03,3,290920009
8,GB,14,8,CIN,7,CIN,3,Touchdown,1:04,6,290920009
9,GB,14,9,CIN,14,GB,3,Punt,1:39,-7,290920009
10,GB,14,10,CIN,14,CIN,1,Intercepted Pass Touchdown,0:35,-8,290920009
11,GB,21,11,CIN,14,CIN,10,Touchdown,6:22,-2,290920009
12,GB,21,12,CIN,21,GB,7,Missed FG,1:24,39,290920009
13,GB,21,14,CIN,21,CIN,5,Punt,3:06,20,290920009
14,GB,21,15,CIN,21,GB,8,Fumble,3:29,56,290920009
15,GB,21,16,CIN,21,CIN,12,Touchdown,6:56,80,290920009
16,GB,21,17,CIN,28,GB,8,Punt,4:12,36,290920009
17,GB,21,18,CIN,28,CIN,3,Punt,2:10,9,290920009
18,GB,21,19,CIN,28,GB,4,Punt,1:22,12,290920009
19,GB,21,20,CIN,28,CIN,6,Punt,3:49,31,290920009
20,GB,21,21,CIN,28,GB,3,Punt,1:10,-2,290920009
21,GB,21,22,CIN,28,CIN,4,Field Goal,0:42,8,290920009
22,GB,21,23,CIN,31,GB,7,Field Goal,1:11,53,290920009
23,GB,24,24,CIN,31,GB,6,End of Game,0:45,42,290920009
0,TEN,0,0,HOU,0,HOU,5,Punt,2:57,5,290920010
1,TEN,14,1,HOU,7,TEN,7,Touchdown,3:20,73,290920010
2,TEN,7,2,HOU,0,HOU,14,Touchdown,6:18,76,290920010
3,TEN,7,3,HOU,7,TEN,2,Touchdown,0:54,75,290920010
4,TEN,14,4,HOU,7,HOU,3,Punt,1:24,9,290920010
5,TEN,14,5,HOU,7,TEN,7,Touchdown,2:44,54,290920010
6,TEN,21,6,HOU,7,HOU,1,Touchdown,0:16,72,290920010
7,TEN,21,7,HOU,14,TEN,1,Intercepted Pass,0:56,-3,290920010
8,TEN,21,8,HOU,14,HOU,2,Touchdown,0:13,29,290920010
9,TEN,21,9,HOU,21,TEN,4,Punt,3:22,10,290920010
10,TEN,21,10,HOU,21,HOU,9,Field Goal,4:51,53,290920010
11,TEN,21,11,HOU,24,TEN,10,Field Goal,2:11,59,290920010
12,TEN,24,12,HOU,24,TEN,1,End of Half,0:02,0,290920010
13,TEN,24,14,HOU,24,TEN,3,Punt,0:56,4,290920010
14,TEN,24,15,HOU,24,HOU,3,Punt,1:59,9,290920010
15,TEN,24,16,HOU,24,TEN,5,Touchdown,1:50,97,290920010
16,TEN,31,17,HOU,24,HOU,3,Punt,0:51,5,290920010
17,TEN,31,18,HOU,24,TEN,3,Punt,1:27,-1,290920010
18,TEN,31,19,HOU,24,HOU,11,Touchdown,5:55,63,290920010
19,TEN,31,20,HOU,31,TEN,4,Punt,1:11,9,290920010
20,TEN,31,21,HOU,31,HOU,3,Punt,0:49,6,290920010
21,TEN,31,22,HOU,31,TEN,8,Downs,3:31,40,290920010
22,TEN,31,23,HOU,31,HOU,3,Punt,1:30,6,290920010
23,TEN,31,24,HOU,31,TEN,3,Punt,1:21,8,290920010
24,TEN,31,25,HOU,31,HOU,9,Field Goal,4:15,63,290920010
25,TEN,31,26,HOU,34,TEN,3,Fumble,1:23,12,290920010
26,TEN,31,27,HOU,34,HOU,5,End of Game,1:32,11,290920010
0,KC,0,0,OAK,0,OAK,3,Punt,0:50,4,290920012
1,KC,0,1,OAK,0,KC,4,Punt,1:39,19,290920012
2,KC,0,2,OAK,0,OAK,3,Punt,0:52,1,290920012
3,KC,0,3,OAK,0,KC,17,Field Goal,9:25,74,290920012
4,KC,3,4,OAK,0,OAK,3,Punt,1:20,-7,290920012
5,KC,3,5,OAK,0,KC,6,Punt,3:55,18,290920012
6,KC,3,6,OAK,0,OAK,12,Field Goal,6:49,58,290920012
7,KC,3,7,OAK,3,KC,5,Punt,1:23,20,290920012
8,KC,3,8,OAK,3,OAK,3,Punt,0:52,5,290920012
9,KC,3,9,OAK,3,KC,11,End of Half,2:30,59,290920012
10,KC,3,11,OAK,3,KC,5,Intercepted Pass,3:29,31,290920012
11,KC,3,12,OAK,3,OAK,7,Field Goal,2:58,13,290920012
12,KC,3,13,OAK,6,KC,5,Punt,2:53,8,290920012
13,KC,3,14,OAK,6,OAK,3,Punt,1:30,3,290920012
14,KC,3,15,OAK,6,KC,8,Intercepted Pass,5:00,37,290920012
15,KC,3,16,OAK,6,OAK,3,Punt,1:23,6,290920012
16,KC,3,17,OAK,6,KC,5,Punt,3:15,20,290920012
17,KC,3,18,OAK,6,OAK,4,Punt,2:20,17,290920012
18,KC,3,19,OAK,6,KC,9,Touchdown,4:23,72,290920012
19,KC,10,20,OAK,6,OAK,9,Touchdown,1:31,69,290920012
20,KC,10,21,OAK,13,KC,4,Downs,0:35,6,290920012
21,KC,10,22,OAK,13,OAK,4,End of Game,0:32,-3,290920012
0,NYJ,0,0,NE,0,NE,6,Punt,3:14,41,290920020
1,NYJ,0,1,NE,0,NYJ,3,Punt,1:57,3,290920020
2,NYJ,0,2,NE,0,NE,3,Punt,0:46,5,290920020
3,NYJ,0,3,NE,0,NYJ,1,Fumble,0:00,0,290920020
4,NYJ,0,4,NE,0,NE,4,Field Goal,1:46,12,290920020
5,NYJ,0,5,NE,3,NYJ,3,Punt,1:29,7,290920020
6,NYJ,0,6,NE,3,NE,6,Intercepted Pass,3:35,23,290920020
7,NYJ,0,7,NE,3,NYJ,3,Punt,1:28,6,290920020
8,NYJ,0,8,NE,3,NE,9,Field Goal,3:30,53,290920020
9,NYJ,0,9,NE,6,NYJ,10,Field Goal,5:31,52,290920020
10,NYJ,3,10,NE,6,NE,14,Field Goal,5:42,79,290920020
11,NYJ,3,11,NE,9,NYJ,2,End of Half,0:17,-3,290920020
12,NYJ,3,13,NE,9,NYJ,3,Touchdown,1:03,49,290920020
13,NYJ,10,14,NE,9,NE,3,Punt,1:26,0,290920020
14,NYJ,10,15,NE,9,NYJ,11,Field Goal,3:59,55,290920020
15,NYJ,13,16,NE,9,NE,8,Punt,5:13,33,290920020
16,NYJ,13,17,NE,9,NYJ,14,Field Goal,8:21,63,290920020
17,NYJ,16,18,NE,9,NE,5,Punt,2:55,17,290920020
18,NYJ,16,19,NE,9,NYJ,3,Punt,1:29,7,290920020
19,NYJ,16,20,NE,9,NE,6,Punt,1:12,14,290920020
20,NYJ,16,21,NE,9,NYJ,4,Punt,1:36,17,290920020
21,NYJ,16,22,NE,9,NE,5,Downs,0:46,18,290920020
22,NYJ,16,23,NE,9,NYJ,3,End of Game,1:02,-2,290920020
0,PHI,0,0,NO,0,NO,8,Touchdown,4:06,74,290920021
1,PHI,7,1,NO,7,PHI,4,Touchdown,1:51,85,290920021
2,PHI,7,2,NO,7,NO,3,Punt,0:57,6,290920021
3,PHI,7,3,NO,7,PHI,5,Punt,2:42,17,290920021
4,PHI,7,4,NO,7,NO,10,Field Goal,3:21,48,290920021
5,PHI,7,5,NO,10,PHI,3,Punt,0:57,5,290920021
6,PHI,7,6,NO,10,NO,8,Intercepted Pass,4:59,48,290920021
7,PHI,7,7,NO,10,PHI,15,Field Goal,8:20,68,290920021
8,PHI,10,8,NO,10,NO,3,Punt,0:41,8,290920021
9,PHI,10,9,NO,17,PHI,3,Punt,0:20,5,290920021
10,PHI,10,10,NO,10,NO,2,Touchdown,0:37,54,290920021
11,PHI,10,11,NO,17,PHI,7,Field Goal,0:43,65,290920021
12,PHI,13,12,NO,17,PHI,1,End of 1st Half,0:00,0,290920021
13,PHI,13,14,NO,17,NO,3,Touchdown,1:10,22,290920021
14,PHI,13,15,NO,24,PHI,1,Intercepted Pass,0:41,4,290920021
15,PHI,13,16,NO,24,NO,4,Touchdown,1:19,24,290920021
16,PHI,13,17,NO,31,PHI,3,Punt,1:13,4,290920021
17,PHI,13,18,NO,31,NO,12,Field Goal,6:16,69,290920021
18,PHI,13,19,NO,34,PHI,8,Touchdown,3:41,35,290920021
19,PHI,20,20,NO,34,NO,3,Punt,1:43,4,290920021
20,PHI,20,21,NO,34,PHI,3,Punt,0:56,1,290920021
21,PHI,20,22,NO,34,NO,6,Touchdown,3:14,52,290920021
22,PHI,20,23,NO,41,PHI,12,Downs,4:24,59,290920021
23,PHI,20,24,NO,41,NO,4,"Fumble, Safety",1:37,-5,290920021
24,PHI,22,25,NO,41,PHI,7,Intercepted Pass Touchdown,2:40,61,290920021
25,PHI,22,26,NO,47,PHI,4,End of Game,0:55,32,290920021
0,WSH,0,0,STL,0,WSH,3,Punt,1:18,9,290920028
1,WSH,0,1,STL,0,STL,4,Punt,2:15,14,290920028
2,WSH,0,2,STL,0,WSH,13,Field Goal,6:19,83,290920028
3,WSH,3,3,STL,0,STL,10,Punt,6:02,2,290920028
4,WSH,3,4,STL,0,WSH,13,Field Goal,5:57,64,290920028
5,WSH,6,5,STL,0,STL,10,Touchdown,4:02,22,290920028
6,WSH,6,6,STL,7,WSH,9,Fumble,2:44,49,290920028
7,WSH,6,7,STL,7,STL,3,End of Half,1:12,4,290920028
8,WSH,6,9,STL,7,STL,4,Punt,1:05,13,290920028
9,WSH,6,10,STL,7,WSH,14,Field Goal,7:28,75,290920028
10,WSH,9,11,STL,7,STL,12,Fumble,8:32,66,290920028
11,WSH,9,12,STL,7,WSH,3,Punt,2:04,-2,290920028
12,WSH,9,13,STL,7,STL,3,Punt,1:36,3,290920028
13,WSH,9,14,STL,7,WSH,15,Downs,7:20,81,290920028
14,WSH,9,15,STL,7,STL,4,Downs,0:23,0,290920028
15,WSH,9,16,STL,7,WSH,4,End of Game,1:32,-9,290920028
0,JAX,0,0,ARI,0,ARI,11,Touchdown,6:53,75,290920030
1,JAX,0,1,ARI,7,JAX,7,Field Goal,3:26,62,290920030
2,JAX,3,2,ARI,7,ARI,8,Field Goal,4:38,52,290920030
3,JAX,3,3,ARI,10,JAX,8,Blocked FG Touchdown,1:33,-5,290920030
4,JAX,3,4,ARI,17,JAX,6,Punt,3:08,19,290920030
5,JAX,3,5,ARI,17,ARI,6,Fumble,3:52,30,290920030
6,JAX,3,6,ARI,17,JAX,4,Fumble,2:17,44,290920030
7,JAX,3,7,ARI,17,ARI,7,Touchdown,1:18,37,290920030
8,JAX,3,8,ARI,24,JAX,3,Punt,0:21,8,290920030
9,JAX,3,9,ARI,24,ARI,2,End of Half,0:10,-1,290920030
10,JAX,3,11,ARI,24,JAX,4,Punt,1:26,22,290920030
11,JAX,3,12,ARI,24,ARI,7,Missed FG,3:14,32,290920030
12,JAX,3,13,ARI,24,JAX,5,Fumble,2:38,8,290920030
13,JAX,3,14,ARI,24,ARI,4,Touchdown,2:04,38,290920030
14,JAX,3,15,ARI,31,JAX,8,Touchdown,3:57,46,290920030
15,JAX,10,16,ARI,31,ARI,6,Punt,4:03,19,290920030
16,JAX,10,17,ARI,31,JAX,14,Touchdown,5:09,86,290920030
17,JAX,17,18,ARI,31,ARI,3,Punt,0:53,0,290920030
18,JAX,17,19,ARI,31,JAX,5,Downs,1:37,31,290920030
19,JAX,17,20,ARI,31,ARI,4,Punt,1:30,15,290920030
20,JAX,17,21,ARI,31,JAX,3,Intercepted Pass,0:33,21,290920030
21,JAX,17,22,ARI,31,ARI,5,End of Game,2:25,11,290920030
0,BUF,0,0,TB,0,TB,3,Punt,1:26,-2,290920002
1,BUF,0,1,TB,0,BUF,4,Touchdown,1:49,26,290920002
2,BUF,7,2,TB,0,TB,8,Intercepted Pass Touchdown,5:15,55,290920002
3,BUF,13,3,TB,0,TB,5,Intercepted Pass,4:04,23,290920002
4,BUF,14,4,TB,0,BUF,6,Field Goal,2:03,19,290920002
5,BUF,17,5,TB,0,TB,5,Touchdown,2:14,77,290920002
6,BUF,17,6,TB,7,BUF,9,Field Goal,3:05,41,290920002
7,BUF,20,7,TB,7,TB,7,Punt,2:35,23,290920002
8,BUF,20,8,TB,14,BUF,4,Punt,1:08,13,290920002
9,BUF,20,9,TB,14,TB,3,Punt,2:25,5,290920002
10,BUF,20,10,TB,7,BUF,8,Fumble,2:51,77,290920002
11,BUF,20,11,TB,13,TB,1,Cadillac Williams 8 Yard Pass From Byron Leftwich,0:00,8,290920002
12,BUF,20,12,TB,14,BUF,4,End of Half,0:27,42,290920002
13,BUF,20,14,TB,14,TB,1,BUF Timeout,0:00,0,290920002
14,BUF,20,15,TB,14,BUF,6,Punt,3:23,20,290920002
15,BUF,20,16,TB,14,TB,3,Punt,1:47,6,290920002
16,BUF,20,17,TB,14,BUF,6,Punt,2:21,23,290920002
17,BUF,20,18,TB,14,TB,5,Downs,2:13,25,290920002
18,BUF,20,19,TB,14,BUF,3,Intercepted Pass,1:47,24,290920002
19,BUF,20,20,TB,14,TB,3,Punt,1:02,2,290920002
20,BUF,20,21,TB,14,BUF,13,Field Goal,5:35,65,290920002
21,BUF,23,22,TB,14,TB,3,Punt,0:48,7,290920002
22,BUF,23,23,TB,14,BUF,2,Touchdown,1:07,53,290920002
23,BUF,30,24,TB,14,TB,14,Touchdown,3:49,65,290920002
24,BUF,30,25,TB,20,BUF,6,Field Goal,3:30,55,290920002
25,BUF,33,26,TB,20,TB,10,End of Game,1:57,24,290920002
0,SF,0,0,SEA,0,SEA,3,Punt,1:01,-4,290920025
1,SF,0,1,SEA,0,SF,13,Field Goal,8:07,55,290920025
2,SF,3,2,SEA,0,SEA,6,Punt,2:38,17,290920025
3,SF,10,3,SEA,0,SF,1,Frank Gore 79 Yard Run,0:00,79,290920025
4,SF,10,4,SEA,0,SEA,3,Punt,1:10,4,290920025
5,SF,10,5,SEA,0,SF,1,Allen Rossum 67 Yard Punt Return,0:00,67,290920025
6,SF,10,6,SEA,3,SF,3,Punt,1:26,-1,290920025
7,SF,10,7,SEA,3,SEA,10,Field Goal,4:45,52,290920025
8,SF,10,8,SEA,3,SF,7,Punt,3:35,35,290920025
9,SF,10,9,SEA,3,SEA,3,Punt,1:03,3,290920025
10,SF,10,10,SEA,3,SF,5,Field Goal,2:09,18,290920025
11,SF,13,11,SEA,3,SEA,11,Touchdown,2:35,70,290920025
12,SF,13,12,SEA,10,SF,2,End of Half,0:22,1,290920025
13,SF,13,14,SEA,10,SF,1,Touchdown,0:11,80,290920025
14,SF,20,15,SEA,10,SEA,3,Punt,1:27,4,290920025
15,SF,20,16,SEA,10,SF,3,Punt,1:18,8,290920025
16,SF,20,17,SEA,10,SEA,7,Punt,3:54,31,290920025
17,SF,20,18,SEA,10,SF,7,Punt,4:49,29,290920025
18,SF,20,19,SEA,10,SEA,1,Intercepted Pass,1:10,8,290920025
19,SF,20,20,SEA,10,SF,16,Field Goal,9:27,52,290920025
20,SF,23,21,SEA,10,SEA,3,Punt,0:59,7,290920025
21,SF,23,22,SEA,10,SF,3,Punt,0:14,5,290920025
22,SF,23,23,SEA,10,SEA,13,Downs,3:00,60,290920025
23,SF,23,24,SEA,10,SF,3,Punt,1:40,8,290920025
24,SF,23,25,SEA,10,SEA,3,End of Game,0:23,29,290920025
0,CHI,0,0,PIT,0,CHI,3,Punt,1:51,4,290920003
1,CHI,0,1,PIT,7,PIT,13,Touchdown,8:03,92,290920003
2,CHI,0,2,PIT,7,CHI,3,Punt,1:24,7,290920003
3,CHI,0,3,PIT,7,PIT,7,Intercepted Pass,4:59,52,290920003
4,CHI,0,4,PIT,7,CHI,7,Punt,3:34,32,290920003
5,CHI,0,5,PIT,7,PIT,6,Punt,3:11,13,290920003
6,CHI,0,6,PIT,7,CHI,13,Touchdown,5:57,96,290920003
7,CHI,7,7,PIT,7,PIT,2,End of Half,0:19,-1,290920003
8,CHI,7,9,PIT,7,PIT,3,Punt,0:44,0,290920003
9,CHI,7,10,PIT,7,CHI,3,Punt,0:54,-8,290920003
10,CHI,7,11,PIT,7,PIT,6,Punt,2:34,10,290920003
11,CHI,7,12,PIT,7,CHI,6,Punt,3:15,17,290920003
12,CHI,7,13,PIT,7,PIT,4,Touchdown,1:30,69,290920003
13,CHI,7,14,PIT,14,CHI,5,Punt,3:02,14,290920003
14,CHI,7,15,PIT,14,PIT,10,Missed FG,5:33,41,290920003
15,CHI,7,16,PIT,14,CHI,9,Touchdown,5:16,72,290920003
16,CHI,14,17,PIT,14,PIT,10,Missed FG,3:03,46,290920003
17,CHI,14,18,PIT,14,CHI,8,Field Goal,3:03,19,290920003
18,CHI,17,19,PIT,14,CHI,2,End of Game,0:09,-1,290920003
0,DEN,0,0,CLE,0,CLE,7,Field Goal,2:33,19,290920007
1,DEN,0,1,CLE,3,DEN,6,Punt,2:02,23,290920007
2,DEN,0,2,CLE,3,CLE,2,Fumble,0:53,1,290920007
3,DEN,0,3,CLE,3,DEN,3,Touchdown,1:11,9,290920007
4,DEN,7,4,CLE,3,CLE,11,Field Goal,6:14,51,290920007
5,DEN,7,5,CLE,6,DEN,13,Field Goal,5:07,76,290920007
6,DEN,10,6,CLE,6,CLE,7,Punt,3:35,35,290920007
7,DEN,10,7,CLE,6,DEN,4,Punt,1:25,10,290920007
8,DEN,10,8,CLE,6,CLE,3,Punt,2:09,9,290920007
9,DEN,10,9,CLE,6,DEN,16,Missed FG,3:37,73,290920007
10,DEN,10,10,CLE,6,CLE,2,End of Half,0:23,-1,290920007
11,DEN,10,12,CLE,6,CLE,2,Fumble,1:26,1,290920007
12,DEN,10,13,CLE,6,DEN,6,Field Goal,2:55,18,290920007
13,DEN,13,14,CLE,6,CLE,4,Punt,2:09,30,290920007
14,DEN,13,15,CLE,6,DEN,10,Missed FG,5:27,66,290920007
15,DEN,13,16,CLE,6,CLE,5,Punt,1:46,29,290920007
16,DEN,13,17,CLE,6,DEN,7,Touchdown,3:44,-39,290920007
17,DEN,20,18,CLE,6,CLE,3,Punt,2:13,-18,290920007
18,DEN,20,19,CLE,6,DEN,3,Touchdown,1:31,67,290920007
19,DEN,27,20,CLE,6,CLE,3,Punt,1:23,7,290920007
20,DEN,27,21,CLE,6,DEN,9,Downs,5:05,37,290920007
21,DEN,27,22,CLE,6,CLE,7,Intercepted Pass,1:39,37,290920007
22,DEN,27,23,CLE,6,DEN,2,End of Game,0:08,-2,290920007
0,SD,0,0,BAL,0,SD,3,Punt,2:12,-2,290920024
1,SD,0,1,BAL,0,BAL,2,Punt,0:58,7,290920024
2,SD,10,2,BAL,7,SD,6,Touchdown,2:22,99,290920024
3,SD,7,3,BAL,0,BAL,9,Touchdown,4:29,68,290920024
4,SD,7,4,BAL,7,SD,7,Field Goal,4:05,56,290920024
5,SD,10,5,BAL,7,BAL,11,Touchdown,4:54,78,290920024
6,SD,10,6,BAL,14,SD,5,Punt,2:39,11,290920024
7,SD,10,7,BAL,14,BAL,3,Punt,1:30,6,290920024
8,SD,10,8,BAL,14,SD,8,Field Goal,3:34,21,290920024
9,SD,13,9,BAL,14,BAL,5,Touchdown,1:22,75,290920024
10,SD,13,10,BAL,21,SD,9,Field Goal,1:30,13,290920024
11,SD,16,11,BAL,21,BAL,2,End of Half,0:08,-1,290920024
12,SD,16,13,BAL,21,BAL,6,Punt,2:38,11,290920024
13,SD,16,14,BAL,21,SD,4,Intercepted Pass,2:07,21,290920024
14,SD,16,15,BAL,28,BAL,4,Touchdown,1:42,22,290920024
15,SD,16,16,BAL,28,SD,9,Touchdown,5:58,60,290920024
16,SD,23,17,BAL,28,BAL,9,Intercepted Pass,6:11,50,290920024
17,SD,23,18,BAL,28,SD,9,Field Goal,4:04,49,290920024
18,SD,26,19,BAL,28,BAL,4,Punt,2:17,24,290920024
19,SD,26,20,BAL,28,SD,2,Intercepted Pass,0:17,0,290920024
20,SD,26,21,BAL,28,BAL,4,Field Goal,1:34,0,290920024
21,SD,26,22,BAL,31,SD,8,Downs,2:24,53,290920024
22,SD,26,23,BAL,31,BAL,2,End of Game,0:30,-1,290920024
0,DAL,0,0,NYG,0,DAL,3,Punt,1:19,8,290920006
1,DAL,0,1,NYG,0,NYG,9,Field Goal,4:29,71,290920006
2,DAL,0,2,NYG,3,DAL,9,Touchdown,4:48,62,290920006
3,DAL,7,3,NYG,3,NYG,3,Punt,1:01,2,290920006
4,DAL,7,4,NYG,3,DAL,2,Intercepted Pass Touchdown,0:17,0,290920006
5,DAL,7,5,NYG,10,NYG,7,Field Goal,4:06,18,290920006
6,DAL,7,6,NYG,13,DAL,8,Touchdown,4:27,53,290920006
7,DAL,14,7,NYG,13,NYG,6,Punt,3:38,38,290920006
8,DAL,14,8,NYG,13,DAL,3,Punt,1:29,3,290920006
9,DAL,14,9,NYG,13,NYG,3,Punt,1:49,4,290920006
10,DAL,14,10,NYG,13,DAL,3,Intercepted Pass,0:25,12,290920006
11,DAL,14,11,NYG,13,NYG,3,Touchdown,0:35,28,290920006
12,DAL,14,12,NYG,20,DAL,6,Field Goal,0:45,37,290920006
13,DAL,17,13,NYG,20,DAL,1,End of Half,0:01,0,290920006
14,DAL,17,15,NYG,20,NYG,8,Missed FG,3:41,71,290920006
15,DAL,17,16,NYG,20,DAL,4,Punt,1:56,30,290920006
16,DAL,17,17,NYG,20,NYG,5,Punt,3:01,49,290920006
17,DAL,17,18,NYG,20,DAL,7,Touchdown,2:33,83,290920006
18,DAL,24,19,NYG,20,NYG,3,Punt,1:28,6,290920006
19,DAL,24,20,NYG,20,DAL,2,Intercepted Pass,1:34,10,290920006
20,DAL,24,21,NYG,20,NYG,4,Touchdown,1:58,73,290920006
21,DAL,24,22,NYG,27,DAL,3,Punt,0:49,3,290920006
22,DAL,24,23,NYG,27,NYG,7,Field Goal,4:47,40,290920006
23,DAL,24,24,NYG,30,DAL,7,Touchdown,3:57,71,290920006
24,DAL,31,25,NYG,30,NYG,11,Field Goal,3:40,57,290920006
25,DAL,31,26,NYG,33,NYG,1,End of Game,0:00,0,290920006
0,MIA,0,0,IND,0,IND,1,Touchdown,0:12,80,290921015
1,MIA,10,1,IND,10,MIA,9,Touchdown,6:06,75,290921015
2,MIA,7,2,IND,7,IND,6,Punt,2:48,24,290921015
3,MIA,7,3,IND,7,MIA,13,Field Goal,7:24,53,290921015
4,MIA,10,4,IND,7,IND,9,Field Goal,4:07,48,290921015
5,MIA,10,5,IND,10,MIA,8,Punt,4:23,25,290921015
6,MIA,10,6,IND,10,IND,3,Punt,1:23,7,290921015
7,MIA,10,7,IND,10,MIA,9,Field Goal,2:23,34,290921015
8,MIA,13,8,IND,10,IND,5,Field Goal,0:43,35,290921015
9,MIA,13,9,IND,13,IND,1,End of 1st Half,0:00,0,290921015
10,MIA,13,11,IND,13,MIA,12,Missed FG,6:22,44,290921015
11,MIA,13,12,IND,13,IND,3,Punt,1:18,-1,290921015
12,MIA,13,13,IND,13,MIA,13,Touchdown,8:45,80,290921015
13,MIA,20,14,IND,13,IND,6,Touchdown,3:17,79,290921015
14,MIA,20,15,IND,20,MIA,10,Field Goal,6:16,51,290921015
15,MIA,23,16,IND,20,IND,4,Touchdown,0:32,80,290921015
16,MIA,23,17,IND,27,MIA,15,Intercepted Pass,3:12,52,290921015
17,MIA,23,18,IND,27,MIA,1,End of Game,3:18,0,290921015
0,DET,0,0,WSH,0,DET,6,Punt,3:51,13,290927008
1,DET,0,1,WSH,0,WSH,11,Downs,3:59,75,290927008
2,DET,0,2,WSH,0,DET,12,Touchdown,5:50,99,290927008
3,DET,7,3,WSH,0,WSH,5,Punt,2:24,20,290927008
4,DET,7,4,WSH,0,DET,11,Field Goal,5:26,74,290927008
5,DET,10,5,WSH,0,WSH,3,Punt,1:24,9,290927008
6,DET,10,6,WSH,0,DET,18,Field Goal,6:53,86,290927008
7,DET,13,7,WSH,0,DET,1,End of 1st Half,0:00,0,290927008
8,DET,13,9,WSH,0,WSH,3,Touchdown,1:45,73,290927008
9,DET,13,10,WSH,7,DET,5,Punt,4:08,16,290927008
10,DET,13,11,WSH,7,WSH,4,Intercepted Pass,2:11,38,290927008
11,DET,13,12,WSH,7,DET,3,Punt,1:49,-4,290927008
12,DET,13,13,WSH,7,WSH,5,Punt,2:20,16,290927008
13,DET,13,14,WSH,7,DET,5,Punt,2:35,25,290927008
14,DET,13,15,WSH,7,WSH,7,Punt,3:01,32,290927008
15,DET,13,16,WSH,7,DET,3,Punt,1:01,0,290927008
16,DET,13,17,WSH,7,WSH,3,Punt,1:50,7,290927008
17,DET,13,18,WSH,7,DET,8,Touchdown,3:44,84,290927008
18,DET,19,19,WSH,7,WSH,8,Touchdown,2:50,57,290927008
19,DET,19,20,WSH,14,DET,5,Punt,1:31,29,290927008
20,DET,19,21,WSH,14,WSH,8,End of Game,1:05,50,290927008
